headline;type;date;section;author;authorInfo;location;url
El Gobierno ofrecerá ayudas de hasta 5.000 euros para comprar coches eléctricos si los vendedores bajan el precio;news;15/02/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/aydas-motos-electricas_0_868263399.html
Los alisios y las bajas temperaturas libraron a  Canarias de otra crisis de microalgas en 2018;news;14/02/2019;medio_ambiente;Iván Alejandro Hernández;;Las Palmas de Gran Canaria;eldiario.es/canariasahora/sociedad/alisios-temperaturas-libraron-Canarias-microalgas_0_867214353.html
El pueblo gallego que ha vuelto a vencer a Fenosa para salvar sus árboles;news;14/02/2019;medio_ambiente;Miguel Pardo;;;eldiario.es/galicia/movimientos_sociales/Fenosa_0_867564100.html
Por qué están desapareciendo los insectos y qué podemos hacer para evitarlo;news;12/02/2019;medio_ambiente;Damian Carrington;;;eldiario.es/theguardian/desapareciendo-insectos-podemos-revertir-situacion_0_867213877.html
"""El tráfico ilegal de especies está arrasando la vida animal""";news;12/02/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/trafico-ilegal-especies-defaunacion-arrasar_0_867214046.html
Tetrabrik, el residuo que hoy ya nadie puede reciclar al 100% en España ;news;12/02/2019;medio_ambiente;Sara Acosta;;;eldiario.es/ballenablanca/365_dias/Tetrabrik-residuo-nadie-reciclar-Espana_0_867213358.html
De artesano zapatero a disecar cientos de tigres, leones o rinocerontes en un taller de Alicante;news;12/02/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/zapatero-taxidermista-pirata_0_867213777.html
La empresa minera parada por un derrumbe en investigación exige por burofax a los ecologistas que retiren sus críticas;news;11/02/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Cobre-Cruces_0_866864099.html
Baleares aprueba la Ley de Cambio Climático, que veta el uso de coches diésel y gasolina para turistas;news;11/02/2019;medio_ambiente;Angy Galvín;;;eldiario.es/sociedad/Baleares-Ley-autonomica-Cambio-Climatico_0_866863553.html
Los insectos están desapareciendo y su extinción amenaza con destruir el medioambiente;news;11/02/2019;medio_ambiente;Damian Carrington;;;eldiario.es/theguardian/insectos-desapareciendo-amenazan-destruir-medioambiente_0_866864129.html
Frente al cambio climático, nuestro cambio;opinion;11/02/2019;medio_ambiente;Marc Pons;Conseller de Territorio, Energía y Movilidad del Govern balear;;eldiario.es/tribunaabierta/Frente-cambio-climatico_6_866923331.html
El Parlamento Europeo exige nuevos estudios sobre el impacto del gasoducto y del almacén de gas en Doñana;news;10/02/2019;medio_ambiente;Andrés Gil,Raúl Rejón;;Corresponsal en Bruselas;eldiario.es/sociedad/Parlamento-Europeo-estudios-gasoducto-Donana_0_866163746.html
¡Salvad nuestro clima! O echaros a un lado;opinion;09/02/2019;medio_ambiente;José Luis Gallego;;;eldiario.es/zonacritica/Salvad-clima-echaros-lado_6_865873430.html
"""Sin gestionar bien el agua no podemos afrontar el cambio climático""";opinion;08/02/2019;medio_ambiente;J. P. Velázquez-Gaztelu;;;eldiario.es/alternativaseconomicas/agua-podemos-afrontar-cambio-climatico_6_865523447.html
El Supremo tumba el último intento de los Aznar Oriol de librarse de la multa por construir en un parque nacional;news;07/02/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Supremo-Aznar-Parque-Nacional-Cabaneros_0_865464274.html
El nuevo frente ambiental de Trump: proteger las bombillas incandescentes ;news;07/02/2019;medio_ambiente;Sara Acosta;;;eldiario.es/ballenablanca/transicion_energetica/ambiental-Trump-proteger-bombillas-incandescentes_0_865464215.html
Los agropiratas del agua imponen un régimen del miedo para mantener el expolio del acuífero de Doñana;news;06/02/2019;medio_ambiente;Raúl Rejón;;Lucena del Puerto (Huelva);eldiario.es/sociedad/agropiratas-imponen-mantener-acuifero-Donana_0_865114349.html
El Himalaya perderá un tercio de su capa de hielo aunque se reduzcan emisiones;news;06/02/2019;medio_ambiente;Damian Carrington;;;eldiario.es/theguardian/Himalaya-perdera-tercio-capa-hielo_0_865114205.html
El 'boom' de las renovables: ¿cuánta energía limpia hay que instalar?;news;06/02/2019;medio_ambiente;Clemente Álvarez;;;eldiario.es/ballenablanca/transicion_energetica/Boom-renovables-crecer-energias-limpias_0_864764258.html
Estas son las ciudades alemanas con algún tipo de prohibición para coches diésel en 2019;news;05/02/2019;medio_ambiente;Sara Acosta;;;eldiario.es/ballenablanca/transicion_energetica/ciudades-alemanas-prohibicion-coches-diesel_0_864764115.html
Es cada vez más urgente parar la mina de Touro en Galicia;opinion;04/02/2019;medio_ambiente;Guadalupe Rodríguez;;;eldiario.es/ultima-llamada/defensa-agua-vida_6_862373801.html
La Justicia ampara la orden de matar a las cabras que amenazan la flora de un islote de Baleares;news;03/02/2019;medio_ambiente;Angy Galvín;;;eldiario.es/sociedad/cabras_0_861964591.html
Doce millones de metros cúbicos de lodo tóxico: todo vale en el negocio minero de Brasil;news;03/02/2019;medio_ambiente;Víctor David López;;;eldiario.es/internacional/compania-minera-Vale-desastres-dividendos_0_863364409.html
El Parque Nacional de Cabrera se convierte en el más grande de la red española;news;01/02/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Gobierno-amplia-parque-nacional-cabrera_0_863363892.html
Peor que los residuos plásticos: la quema de neumáticos asfixia a India;news;31/01/2019;medio_ambiente;George Monbiot;;;eldiario.es/theguardian/Peor-residuos-plasticos-neumaticos-India_0_863014451.html
Alemania no podría cumplir el Acuerdo de París con la fecha de 2038 para el fin del carbón;news;30/01/2019;medio_ambiente;Sara Acosta;;;eldiario.es/ballenablanca/transicion_energetica/carbon-Alemania-cumplir-Acuerdo-Paris_0_862664452.html
"Bruselas ve necesario ""reinventar"" el modelo económico para cumplir con los objetivos de desarrollo sostenible de la ONU para 2030";news;30/01/2019;medio_ambiente;Andrés Gil;;Corresponsal en Bruselas;eldiario.es/sociedad/Bruselas-reinventar-desarrollo-sostenible-ONU_0_862663864.html
La Agencia Europea de Químicos pide limitar al máximo los microplásticos en cosméticos y detergentes;news;30/01/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Europa-respalda-microplasticos-impacto-ambiental_0_862314717.html
Investigadores relacionan contaminación del aire con partos prematuros y bajo peso de los bebés en España;news;29/01/2019;medio_ambiente;Clemente Álvarez;;;eldiario.es/ballenablanca/365_dias/Investigadores-relacionan-contaminacion-prematuros-Espana_0_862314360.html
Pozos ilegales y falta de vigilancia: así se ha secado Doñana durante décadas;news;29/01/2019;medio_ambiente;Alejandro Ávila ,Luis Serrano;;;eldiario.es/andalucia/Pozos-ilegales-invernaderos-vigilancia-Donana_0_862314450.html
 Greta Thunberg: icono de la Generación Z en la lucha contra el cambio climático;news;29/01/2019;medio_ambiente;Vanina Farber y Patrick Reichert;;IMD Business School;eldiario.es/sociedad/Greta-Thunberg-Generacion-cambio-climatico_0_862313954.html
Las organizaciones ecologistas proponen un impuesto para la caza y el esquí por su impacto ambiental;news;29/01/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/organizaciones-ecologistas-proponen-impuesto-ambiental_0_862314223.html
Baleares aprueba las leyes que prohíben las pajitas y bolsas de plástico y limitan la entrada de vehículos en Formentera;news;29/01/2019;medio_ambiente;Angy Galvín;;;eldiario.es/sociedad/Baleares-aprueba-residuos-prohibe-plastico_0_862314224.html
Carta de una orangutana a Arias Cañete ;opinion;28/01/2019;medio_ambiente;Rosalía Soley;;;eldiario.es/ultima-llamada/Carta-Arias-Canete-orangutana_6_860973918.html
En España hay 44 balsas de residuos mineros abandonadas que suponen una grave amenaza ambiental y para la salud;news;28/01/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/balsas-mineras_0_861964494.html
Mujeres fontaneras para luchar contra la escasez de agua en Jordania;news;28/01/2019;medio_ambiente;Andrea Olea;;Líbano;eldiario.es/ballenablanca/365_dias/Mujeres-fontaneras-luchar-escasez-Jordania_0_861964465.html
Banquetes en entornos naturales protegidos: el negocio de las fincas rústicas para bodas prolifera en Madrid ;news;27/01/2019;medio_ambiente;Sofía Pérez Mendoza;;;eldiario.es/madrid/Banquetes-naturales-protegidos-prolifera-Madrid_0_861613897.html
La gestión del agua en Doñana: una historia interminable;opinion;26/01/2019;medio_ambiente;Juan José Negro;Exdirector de la Estación Biológica de Doñana;;eldiario.es/tribunaabierta/gestion-agua-Donana-historia-interminable_6_860973929.html
El murciélago no es un ave, ni el delfín un pez;opinion;26/01/2019;medio_ambiente;José Luis Gallego;;;eldiario.es/zonacritica/murcielago-ave-delfin-pez_6_860973910.html
Estos son los 29 puntos negros por los que España es líder de la UE en infracciones ambientales;news;26/01/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Expedientes-medio-ambiente_0_860914095.html
"""Los efectos del expolio en Doñana se van a prolongar durante 60 años""";news;25/01/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Juan-Jose-WWF_0_860914586.html
Envoltorios reutilizables de cera de abeja para combatir al plástico;news;25/01/2019;medio_ambiente;Natalia G. Vargas;;;eldiario.es/canariasahora/sociedad/Envoltorios-reutilizables-abeja-combatir-plastico_0_860914516.html
Tres tablas periódicas que explican el irracional consumo de muchos aparatos electrónicos;news;25/01/2019;medio_ambiente;Clemente Álvarez;;;eldiario.es/ballenablanca/365_dias/tablas-periodicas-explican-irracional-elementos_0_860564981.html
Europa juzgará a España por una década de expolio del agua de Doñana;news;24/01/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/donana_0_860564723.html
La justicia acaba con el negocio ilegal de bodas en un espacio natural protegido que permitieron los gobiernos del PP;news;24/01/2019;medio_ambiente;Sofía Pérez Mendoza;;;eldiario.es/madrid/Supremo-eventos-ilegales-protegido-Madrid_0_860564264.html
Bruselas lleva a España al Tribunal Europeo por permitir el deterioro de Doñana;news;24/01/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Bruselas-Espana-Tribunal-Europeo-Donana_0_860564296.html
España encadena tres años seguidos como el país con más infracciones ambientales de la Unión Europea;news;23/01/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Espana-infracciones-ambientales-Union-Europea_0_860214702.html
Ciudades veganas: estas son las capitales más atractivas para comer sin carne;news;21/01/2019;medio_ambiente;Naomi Larsson;;;eldiario.es/theguardian/ciudad-vegana-mundo_0_858115152.html
Las energías renovables van a cambiar el mundo;opinion;19/01/2019;medio_ambiente;José Luis Gallego;;;eldiario.es/zonacritica/energias-renovables-van-cambiar-mundo_6_858524144.html
"""Con la contaminación estamos matando a una escala que no comprendíamos""";news;18/01/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Nicholas-Stern_0_858465060.html
Nadie pone coto a las toneladas de plomo venenoso de la munición de caza;news;17/01/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Nadie-toneladas-venenoso-municion-advertencia_0_858114419.html
El Gobierno de Bolsonaro en Brasil declara la guerra a las ONG de medio ambiente;news;17/01/2019;medio_ambiente;Anna Jean Kaiser;;Río de Janeiro;eldiario.es/theguardian/ministro-Medio-Ambiente-Brasil-ONG_0_858114719.html
Para salvar el planeta y comer sano hay que reducir un 50% el consumo de carne roja y azúcar;news;17/01/2019;medio_ambiente;Clemente Álvarez;;;eldiario.es/ballenablanca/365_dias/medio_ambiente-salud-alimentacion-carne-azucar_0_857765230.html
Desiertos prístinos y bosques desiertos: revisando algunos tópicos sobre la desertificación;opinion;15/01/2019;medio_ambiente;Adrián Escudero,Fernando Valladares,Joaquín Hortal,Luis Santamaría;;;eldiario.es/cienciacritica/Desiertos-pristinos-desiertos-revisando-desertificacion_6_855024500.html
Cómo evitar que el coche eléctrico sea solo para ricos;news;15/01/2019;medio_ambiente;Clemente Álvarez;;;eldiario.es/ballenablanca/transicion_energetica/coche-electrico-equidad-injusticia_0_857415021.html
La Guardia Civil ha detectado más de 500 pozos ilegales que esquilman el agua de la que vive Doñana ;news;14/01/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Guardia-Civil-detectado-ilegales-Donana_0_857064623.html
Sequías y plagas agudizadas por el cambio climático dañan más que nunca los bosques españoles ;news;13/01/2019;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/plagas-arobles_0_856015216.html
La generación diésel;news;13/01/2019;medio_ambiente;George Monbiot;;;eldiario.es/theguardian/gases-toxicos-amenazan-enfrentarnos-contaminacion_0_855665123.html
Cuando el hielo se derrite: la catástrofe de la desaparición de glaciares;news;12/01/2019;medio_ambiente;Dahr Jamail;;;eldiario.es/theguardian/derrite-hielo-catastrofe-desaparicion-glaciares_0_856015077.html
La pesca submarina, el arte más sostenible, marginada 33 años en Canarias;news;11/01/2019;medio_ambiente;Iván Alejandro Hernández;;Las Palmas de Gran Canaria;eldiario.es/canariasahora/agricola/pesca/pesca-submarina-sostenible-marginada-Canarias_0_856015005.html
Las emisiones de CO2 de los coches europeos siguen siendo un 39% más altas que las declaradas ;news;11/01/2019;medio_ambiente;Sara Acosta;;;eldiario.es/ballenablanca/transicion_energetica/emisiones-CO2-coches-europeos-declaradas_0_856015250.html
Las escaladas incontroladas deterioran un emblemático barranco de Fuerteventura mientras Cabildo y Gobierno promocionan su práctica;news;10/01/2019;medio_ambiente;César-Javier Palacios ;;Puerto del Rosario;eldiario.es/canariasahora/sociedad/incontroladas-Fuerteventura-Cabildo-Gobierno-promocionan_0_855664558.html
Investigadores holandeses muestran cómo el cambio climático puede aumentar los enfrentamientos entre aves;news;10/01/2019;medio_ambiente;Clemente Álvarez;;;eldiario.es/ballenablanca/biodiversidad/Investigadores-holandeses-muestran-climatico-enfrentamientos_0_855665329.html
El Gobierno de Aragón veta nuevas granjas en 11 pueblos: no pueden soportar más estiércol;news;08/01/2019;medio_ambiente;Eduardo Bayona;;Zaragoza;eldiario.es/aragon/economia/Gobierno-Aragon-granjas-soportar-estiercol_0_854965016.html
Hola, soy la sequía, vuelvo mañana;opinion;05/01/2019;medio_ambiente;José Luis Gallego;;;eldiario.es/zonacritica/Hola-sequia-vuelvo-manana_6_853624643.html
El geólogo que dejó una petrolera para defender el medio ambiente viviendo en un bosque salvaje;news;04/01/2019;medio_ambiente;Matías de Diego;;;eldiario.es/sociedad/geologo-petrolera-defender-ambiente-viviendo_0_851115412.html
Ecología de un catálogo de juguetes;opinion;03/01/2019;medio_ambiente;"José Luis Fdez. Casadevante ""Kois""";;;eldiario.es/ultima-llamada/Ecologia-catalogo-juguetes_6_852924721.html
El primer aerogenerador del país comprado entre particulares logra completar la financiación;news;31/12/2018;medio_ambiente;Sara Acosta;;;eldiario.es/ballenablanca/transicion_energetica/primer-aerogenerador-comprado-completar-financiacion_0_852164917.html
'Microplástico', palabra del año para la Fundéu;news;29/12/2018;medio_ambiente;EFE;;;eldiario.es/cultura/Microplastico-palabra-ano-Fundeu_0_851464886.html
A las autovías no les gustan las bicis;news;28/12/2018;medio_ambiente;Sofía Menéndez;;Puerto del Rosario;eldiario.es/canariasahora/sociedad/autovias-gustan-bicis_0_850765254.html
Repsol consigue un permiso que mantendrá diez años más activa su plataforma petrolífera en el Mediterráneo;news;28/12/2018;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Repsol-consigue-plataforma-petrolifera-Mediterraneo_0_851115136.html
El Tribunal Supremo pone fin a las autorizaciones de caza indiscriminadas ;news;27/12/2018;medio_ambiente;Raúl Rejón;;;eldiario.es/sociedad/Supremo-pone-autorizaciones-caza-indiscriminadas_0_850765390.html
La UE pone el foco en cómo España vigila la radioactividad de la costa gallega tras años sin interesarse por los residuos nucleares del Atlántico;news;26/12/2018;medio_ambiente;David Reinero;;;eldiario.es/galicia/politica/UE-Espana-radioactividad-interesarse-Atlantico_0_848316056.html
